"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","out_bool","cond","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"1342","b12_edesyatnikova",8,"BC",7.7,8.4,5.6,NA,"reject",10217,0,FALSE,"b",0,1,7,5.1,8.6,4,1
"1343","b12_edesyatnikova",8,"SC",4,NA,2,0.1,"accept",7890,6,TRUE,"b",1,0,4.4,7.7,4,5.1,1
"1344","b12_edesyatnikova",8,"NC",5.1,NA,4.2,NA,"accept",8893,4.9,TRUE,"b",1,1,5.1,4,5,8.6,1
"1345","b12_edesyatnikova",9,"BC",8.6,7.9,4,NA,"accept",11106,1.4,TRUE,"b",0,1,7.7,5.1,7.5,4,1
"1346","b12_edesyatnikova",9,"SC",4,NA,3.8,4.2,"accept",8608,6,TRUE,"b",1,1,4,8.6,4,5,1
"1347","b12_edesyatnikova",9,"NC",5,NA,4.5,NA,"accept",9149,5,TRUE,"b",1,1,5.1,4,5,7.5,1
"1348","b12_edesyatnikova",10,"BC",7.5,7.9,7.7,NA,"reject",8794,0,FALSE,"b",1,1,8.6,5,8,4,1
"1349","b12_edesyatnikova",10,"SC",4,NA,2,3.5,"accept",8943,6,TRUE,"b",1,0,4,7.5,4,5,1
"1350","b12_edesyatnikova",10,"NC",5,NA,3,NA,"accept",8489,5,TRUE,"b",1,1,5,4,5,8,1
"1351","b12_edesyatnikova",11,"BC",8,7.2,4,NA,"accept",8198,2,TRUE,"b",0,1,7.5,5,7.9,4,1
"1352","b12_edesyatnikova",11,"SC",4,NA,3.3,4,"accept",8699,6,TRUE,"b",1,1,4,8,4,5,1
"1353","b12_edesyatnikova",11,"NC",5,NA,4,NA,"accept",8503,5,TRUE,"b",1,1,5,4,5,7.9,1
"1354","b12_edesyatnikova",12,"BC",7.9,8,9,NA,"reject",8199,0,FALSE,"b",1,1,8,5,8,4,1
"1355","b12_edesyatnikova",12,"SC",4,NA,3.6,0.1,"accept",9237,6,TRUE,"b",1,0,4,7.9,4,5,1
"1356","b12_edesyatnikova",12,"NC",5,NA,1,NA,"accept",9733,5,TRUE,"b",1,1,5,4,5,8,1
"1357","b12_edesyatnikova",13,"BC",8,8,3.1,NA,"reject",9849,0,FALSE,"b",0,1,7.9,5,8.1,4,1
"1358","b12_edesyatnikova",13,"SC",4,NA,2.2,4,"accept",8854,6,TRUE,"b",1,0,4,8,4,5,1
"1359","b12_edesyatnikova",13,"NC",5,NA,3.8,NA,"accept",7647,5,TRUE,"b",1,1,5,4,4.9,8.1,1
"1360","b12_edesyatnikova",14,"BC",8.1,6.9,5,NA,"accept",7803,1.9,TRUE,"b",0,1,8,5,8.1,4,1
"1361","b12_edesyatnikova",14,"SC",4,NA,4,0,"accept",8580,6,TRUE,"b",1,1,4,8.1,4,4.9,1
"1362","b12_edesyatnikova",14,"NC",4.9,NA,3,NA,"accept",7702,5.1,TRUE,"b",1,1,5,4,4.9,8.1,1
"1363","b12_edesyatnikova",15,"BC",8.1,8.9,5.5,NA,"reject",9849,0,FALSE,"b",1,1,8.1,4.9,7.5,4,1
"1364","b12_edesyatnikova",15,"SC",4,NA,2.1,0,"accept",7919,6,TRUE,"b",1,0,4,8.1,3.9,4.9,1
"1365","b12_edesyatnikova",15,"NC",4.9,NA,3.5,NA,"accept",10648,5.1,TRUE,"b",1,1,4.9,4,4.9,7.5,1
"1366","b12_edesyatnikova",16,"BC",7.5,8.6,2,NA,"reject",9525,0,FALSE,"b",0,1,8.1,4.9,7.7,3.9,0
"1367","b12_edesyatnikova",16,"SC",3.9,NA,3.6,2.2,"accept",7700,6.1,TRUE,"b",1,0,4,7.5,4,4.9,1
"1368","b12_edesyatnikova",16,"NC",4.9,NA,4.3,NA,"accept",8915,5.1,TRUE,"b",1,1,4.9,3.9,4.9,7.7,1
"1369","b12_edesyatnikova",17,"BC",7.7,8.1,4.6,NA,"reject",9260,0,FALSE,"b",0,1,7.5,4.9,8.1,4,1
"1370","b12_edesyatnikova",17,"SC",4,NA,3.4,3,"accept",10363,6,TRUE,"b",1,0,3.9,7.7,3.9,4.9,0
"1371","b12_edesyatnikova",17,"NC",4.9,NA,1,NA,"accept",8185,5.1,TRUE,"b",1,1,4.9,4,4.9,8.1,1
"1372","b12_edesyatnikova",18,"BC",8.1,8.1,0.1,NA,"reject",7461,0,FALSE,"b",0,1,7.7,4.9,8.4,3.9,1
"1373","b12_edesyatnikova",18,"SC",3.9,NA,1,0,"accept",8334,6.1,TRUE,"b",1,0,4,8.1,3.9,4.9,1
"1374","b12_edesyatnikova",18,"NC",4.9,NA,3,NA,"accept",8474,5.1,TRUE,"b",1,1,4.9,3.9,4.9,8.4,1
"1375","b12_edesyatnikova",19,"BC",8.4,8,0.1,NA,"accept",8517,1.6,TRUE,"b",0,1,8.1,4.9,8,3.9,1
"1376","b12_edesyatnikova",19,"SC",3.9,NA,2.6,6.3,"accept",7479,6.1,TRUE,"b",1,1,3.9,8.4,3.9,4.9,1
"1377","b12_edesyatnikova",19,"NC",4.9,NA,0,NA,"accept",10645,5.1,TRUE,"b",1,1,4.9,3.9,4.9,8,1
"1378","b12_edesyatnikova",20,"BC",8,8.8,4,NA,"reject",9727,0,FALSE,"b",1,1,8.4,4.9,8.2,3.9,1
"1379","b12_edesyatnikova",20,"SC",3.9,NA,0.7,0.1,"accept",9974,6.1,TRUE,"b",1,0,3.9,8,3.9,4.9,1
"1380","b12_edesyatnikova",20,"NC",4.9,NA,0,NA,"accept",9047,5.1,TRUE,"b",1,1,4.9,3.9,4.8,8.2,1
"1381","b12_edesyatnikova",21,"BC",8.2,9.3,8,NA,"reject",9871,0,FALSE,"b",0,1,8,4.9,8.5,3.9,1
"1382","b12_edesyatnikova",21,"SC",3.9,NA,0.7,3,"accept",9356,6.1,TRUE,"b",1,0,3.9,8.2,3.9,4.8,1
"1383","b12_edesyatnikova",21,"NC",4.8,NA,7,NA,"reject",9168,0,FALSE,"b",1,1,4.9,3.9,4.9,8.5,1
"1384","b12_edesyatnikova",22,"BC",8.5,9,3,NA,"reject",9852,0,FALSE,"b",0,0,8.2,4.8,8.6,3.9,1
"1385","b12_edesyatnikova",22,"SC",3.9,NA,1,0,"accept",7520,6.1,TRUE,"b",1,0,3.9,8.5,3.9,4.9,1
"1386","b12_edesyatnikova",22,"NC",4.9,NA,2,NA,"accept",9371,5.1,TRUE,"b",0,1,4.8,3.9,4.9,8.6,1
"1387","b12_edesyatnikova",23,"BC",8.6,8.5,6,NA,"accept",9800,1.4,TRUE,"b",0,1,8.5,4.9,8.5,3.9,1
"1388","b12_edesyatnikova",23,"SC",3.9,NA,3,3,"accept",9058,6.1,TRUE,"b",1,1,3.9,8.6,4,4.9,1
"1389","b12_edesyatnikova",23,"NC",4.9,NA,6.2,NA,"reject",7427,0,FALSE,"b",1,1,4.9,3.9,5,8.5,1
"1390","b12_edesyatnikova",24,"BC",8.5,9,1,NA,"reject",8396,0,FALSE,"b",1,0,8.6,4.9,8.7,4,1
"1391","b12_edesyatnikova",24,"SC",4,NA,1,0,"accept",7699,6,TRUE,"b",1,0,3.9,8.5,4,5,0
"1392","b12_edesyatnikova",24,"NC",5,NA,0.8,NA,"accept",8539,5,TRUE,"b",0,1,4.9,4,5,8.7,1
"1393","b12_edesyatnikova",25,"BC",8.7,5.9,6.5,NA,"accept",9798,1.3,TRUE,"b",0,1,8.5,5,8.4,4,1
"1394","b12_edesyatnikova",25,"SC",4,NA,1,4.5,"accept",7150,6,TRUE,"b",1,1,4,8.7,4,5,1
"1395","b12_edesyatnikova",25,"NC",5,NA,5,NA,"accept",9377,5,TRUE,"b",1,1,5,4,5.1,8.4,1
"1396","b12_edesyatnikova",26,"BC",8.4,6.9,4,NA,"accept",9161,1.6,TRUE,"b",1,1,8.7,5,8.1,4,1
"1397","b12_edesyatnikova",26,"SC",4,NA,4.1,4.8,"reject",8428,0,FALSE,"b",1,1,4,8.4,4.3,5.1,1
"1398","b12_edesyatnikova",26,"NC",5.1,NA,5.5,NA,"reject",8496,0,FALSE,"b",1,0,5,4,5.2,8.1,0
"1399","b12_edesyatnikova",27,"BC",8.1,6,3,NA,"accept",9556,1.9,TRUE,"b",1,0,8.4,5.1,8.1,4.3,1
"1400","b12_edesyatnikova",27,"SC",4.3,NA,2.6,4,"accept",7916,5.7,TRUE,"b",0,1,4,8.1,4.2,5.2,1
"1401","b12_edesyatnikova",27,"NC",5.2,NA,5,NA,"accept",8182,4.8,TRUE,"b",0,1,5.1,4.3,5.2,8.1,1
"1402","b12_edesyatnikova",28,"BC",8.1,6,5,NA,"accept",10321,1.9,TRUE,"b",1,1,8.1,5.2,8.2,4.2,1
"1403","b12_edesyatnikova",28,"SC",4.2,NA,3.2,0.1,"accept",8351,5.8,TRUE,"b",1,1,4.3,8.1,4.2,5.2,1
"1404","b12_edesyatnikova",28,"NC",5.2,NA,4.6,NA,"accept",8462,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.2,1
"1405","b12_edesyatnikova",29,"BC",8.2,6.6,0.1,NA,"accept",10112,1.8,TRUE,"b",1,1,8.1,5.2,8.1,4.2,0
"1406","b12_edesyatnikova",29,"SC",4.2,NA,0.2,2,"accept",7840,5.8,TRUE,"b",1,1,4.2,8.2,4.2,5.2,1
"1407","b12_edesyatnikova",29,"NC",5.2,NA,0,NA,"accept",9389,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.1,1
"1408","b12_edesyatnikova",30,"BC",8.1,5.7,4.5,NA,"accept",7178,1.9,TRUE,"b",1,1,8.2,5.2,8.1,4.2,1
"1409","b12_edesyatnikova",30,"SC",4.2,NA,1,2,"accept",8608,5.8,TRUE,"b",1,1,4.2,8.1,4.2,5.2,1
"1410","b12_edesyatnikova",30,"NC",5.2,NA,4.5,NA,"accept",6895,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.1,1
"1411","b12_edesyatnikova",31,"BC",8.1,8.1,6.8,NA,"accept",10985,1.9,TRUE,"b",1,1,8.1,5.2,8.2,4.2,1
"1412","b12_edesyatnikova",31,"SC",4.2,NA,0.5,0.1,"accept",11061,5.8,TRUE,"b",1,1,4.2,8.1,4.2,5.2,1
"1413","b12_edesyatnikova",31,"NC",5.2,NA,3,NA,"accept",9148,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.2,1
"1414","b12_edesyatnikova",32,"BC",8.2,8.4,5.6,NA,"reject",7672,0,FALSE,"b",1,1,8.1,5.2,8.5,4.2,0
"1415","b12_edesyatnikova",32,"SC",4.2,NA,2,0.1,"accept",9545,5.8,TRUE,"b",1,0,4.2,8.2,4.2,5.2,1
"1416","b12_edesyatnikova",32,"NC",5.2,NA,4.2,NA,"accept",9180,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.5,1
"1417","b12_edesyatnikova",33,"BC",8.5,7.9,4,NA,"accept",9401,1.5,TRUE,"b",0,1,8.2,5.2,8.2,4.2,1
"1418","b12_edesyatnikova",33,"SC",4.2,NA,3.8,4.2,"accept",6932,5.8,TRUE,"b",1,1,4.2,8.5,4.2,5.2,1
"1419","b12_edesyatnikova",33,"NC",5.2,NA,4.5,NA,"accept",9138,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.2,1
"1420","b12_edesyatnikova",34,"BC",8.2,7.9,7.7,NA,"accept",11651,1.8,TRUE,"b",1,1,8.5,5.2,8.4,4.2,1
"1421","b12_edesyatnikova",34,"SC",4.2,NA,2,3.5,"accept",8994,5.8,TRUE,"b",1,1,4.2,8.2,4.2,5.2,1
"1422","b12_edesyatnikova",34,"NC",5.2,NA,3,NA,"accept",7905,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.4,1
"1423","b12_edesyatnikova",35,"BC",8.4,7.2,4,NA,"accept",10258,1.6,TRUE,"b",1,1,8.2,5.2,8.2,4.2,0
"1424","b12_edesyatnikova",35,"SC",4.2,NA,3.3,4,"accept",8660,5.8,TRUE,"b",1,1,4.2,8.4,4.2,5.2,1
"1425","b12_edesyatnikova",35,"NC",5.2,NA,4,NA,"accept",7794,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.2,1
"1426","b12_edesyatnikova",36,"BC",8.2,8,9,NA,"reject",9519,0,FALSE,"b",1,1,8.4,5.2,8.2,4.2,1
"1427","b12_edesyatnikova",36,"SC",4.2,NA,3.6,0.1,"accept",9344,5.8,TRUE,"b",1,0,4.2,8.2,4.2,5.2,1
"1428","b12_edesyatnikova",36,"NC",5.2,NA,1,NA,"accept",8694,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.2,1
"1429","b12_edesyatnikova",37,"BC",8.2,8,3.1,NA,"accept",9353,1.8,TRUE,"b",0,1,8.2,5.2,8.1,4.2,0
"1430","b12_edesyatnikova",37,"SC",4.2,NA,2.2,4,"accept",9240,5.8,TRUE,"b",1,1,4.2,8.2,4.2,5.2,1
"1431","b12_edesyatnikova",37,"NC",5.2,NA,3.8,NA,"accept",9919,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.1,1
"1432","b12_edesyatnikova",38,"BC",8.1,6.9,5,NA,"accept",9108,1.9,TRUE,"b",1,1,8.2,5.2,8.5,4.2,1
"1433","b12_edesyatnikova",38,"SC",4.2,NA,4,0,"accept",7296,5.8,TRUE,"b",1,1,4.2,8.1,4.2,5.2,1
"1434","b12_edesyatnikova",38,"NC",5.2,NA,3,NA,"accept",8547,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.5,1
"1435","b12_edesyatnikova",39,"BC",8.5,8.9,5.5,NA,"reject",10001,0,FALSE,"b",1,1,8.1,5.2,8.6,4.2,0
"1436","b12_edesyatnikova",39,"SC",4.2,NA,2.1,0,"accept",7865,5.8,TRUE,"b",1,0,4.2,8.5,4.2,5.2,1
"1437","b12_edesyatnikova",39,"NC",5.2,NA,3.5,NA,"accept",9584,4.8,TRUE,"b",1,1,5.2,4.2,5.2,8.6,1
"1438","b12_edesyatnikova",40,"BC",8.6,8.6,2,NA,"reject",12217,0,FALSE,"b",0,1,8.5,5.2,NA,4.2,1
"1439","b12_edesyatnikova",40,"SC",4.2,NA,3.6,2.2,"accept",9001,5.8,TRUE,"b",1,0,4.2,8.6,NA,5.2,1
"1440","b12_edesyatnikova",40,"NC",5.2,NA,4.3,NA,"accept",8150,4.8,TRUE,"b",1,1,5.2,4.2,NA,NA,1
"1441","b13_ysudorgina",1,"NC",4.9,NA,4.5,NA,"accept",8581,5.1,TRUE,"b",NA,NA,NA,NA,4.5,5,NA
"1442","b13_ysudorgina",1,"SC",5,NA,1,4.5,"accept",7365,5,TRUE,"b",NA,1,NA,4.9,4.6,7.4,NA
"1443","b13_ysudorgina",1,"BC",7.4,7,3.8,NA,"accept",10555,2.6,TRUE,"b",NA,1,NA,5,7.5,4.5,NA
"1444","b13_ysudorgina",2,"NC",4.5,NA,5,NA,"reject",7339,0,FALSE,"b",1,1,4.9,7.4,5.2,4.6,1
"1445","b13_ysudorgina",2,"SC",4.6,NA,2,2.9,"accept",9835,5.4,TRUE,"b",1,0,5,4.5,5.3,7.5,1
"1446","b13_ysudorgina",2,"BC",7.5,6.9,4,NA,"accept",7812,2.5,TRUE,"b",1,1,7.4,4.6,7.2,5.2,0
"1447","b13_ysudorgina",3,"NC",5.2,NA,4.9,NA,"accept",6027,4.8,TRUE,"b",0,1,4.5,7.5,5.2,5.3,1
"1448","b13_ysudorgina",3,"SC",5.3,NA,2,3.5,"accept",7346,4.7,TRUE,"b",1,1,4.6,5.2,5.2,7.2,0
"1449","b13_ysudorgina",3,"BC",7.2,6.5,5.2,NA,"accept",8555,2.8,TRUE,"b",1,1,7.5,5.3,7.1,5.2,1
"1450","b13_ysudorgina",4,"NC",5.2,NA,2,NA,"accept",8885,4.8,TRUE,"b",1,1,5.2,7.2,5.1,5.2,1
"1451","b13_ysudorgina",4,"SC",5.2,NA,4.8,2,"accept",7475,4.8,TRUE,"b",1,1,5.3,5.2,5.3,7.1,1
"1452","b13_ysudorgina",4,"BC",7.1,7.3,4.2,NA,"reject",10015,0,FALSE,"b",1,1,7.2,5.2,7.3,5.1,1
"1453","b13_ysudorgina",5,"NC",5.1,NA,0,NA,"accept",8657,4.9,TRUE,"b",1,0,5.2,7.1,5.3,5.3,1
"1454","b13_ysudorgina",5,"SC",5.3,NA,3.5,4,"accept",8851,4.7,TRUE,"b",1,1,5.2,5.1,5.5,7.3,0
"1455","b13_ysudorgina",5,"BC",7.3,2.5,4.2,NA,"accept",7956,2.7,TRUE,"b",0,1,7.1,5.3,7,5.3,1
"1456","b13_ysudorgina",6,"NC",5.3,NA,2.6,NA,"accept",8605,4.7,TRUE,"b",1,1,5.1,7.3,5.2,5.5,0
"1457","b13_ysudorgina",6,"SC",5.5,NA,1,4,"accept",8139,4.5,TRUE,"b",1,1,5.3,5.3,4.7,7,0
"1458","b13_ysudorgina",6,"BC",7,7.4,0.1,NA,"reject",8327,0,FALSE,"b",1,1,7.3,5.5,7.4,5.2,1
"1459","b13_ysudorgina",7,"NC",5.2,NA,4.8,NA,"accept",8593,4.8,TRUE,"b",1,0,5.3,7,5,4.7,1
"1460","b13_ysudorgina",7,"SC",4.7,NA,1,0.1,"accept",9055,5.3,TRUE,"b",1,1,5.5,5.2,4.8,7.4,1
"1461","b13_ysudorgina",7,"BC",7.4,8.3,5.2,NA,"reject",6958,0,FALSE,"b",0,1,7,4.7,8,5,1
"1462","b13_ysudorgina",8,"NC",5,NA,2.9,NA,"accept",7071,5,TRUE,"b",1,0,5.2,7.4,5.1,4.8,1
"1463","b13_ysudorgina",8,"SC",4.8,NA,4,0,"accept",8954,5.2,TRUE,"b",1,1,4.7,5,4.5,8,0
"1464","b13_ysudorgina",8,"BC",8,7.2,7.5,NA,"accept",8532,2,TRUE,"b",0,1,7.4,4.8,7.8,5.1,1
"1465","b13_ysudorgina",9,"NC",5.1,NA,5,NA,"accept",10357,4.9,TRUE,"b",1,1,5,8,4.3,4.5,0
"1466","b13_ysudorgina",9,"SC",4.5,NA,2,2,"accept",6637,5.5,TRUE,"b",1,1,4.8,5.1,4.2,7.8,1
"1467","b13_ysudorgina",9,"BC",7.8,5.7,1,NA,"accept",8995,2.2,TRUE,"b",1,1,8,4.5,7.8,4.3,1
"1468","b13_ysudorgina",10,"NC",4.3,NA,3,NA,"accept",8458,5.7,TRUE,"b",1,1,5.1,7.8,4,4.2,1
"1469","b13_ysudorgina",10,"SC",4.2,NA,0.2,3.5,"accept",8523,5.8,TRUE,"b",1,1,4.5,4.3,4,7.8,1
"1470","b13_ysudorgina",10,"BC",7.8,8.9,6,NA,"reject",7736,0,FALSE,"b",1,1,7.8,4.2,7.8,4,1
"1471","b13_ysudorgina",11,"NC",4,NA,4,NA,"accept",7550,6,TRUE,"b",1,0,4.3,7.8,3.9,4,1
"1472","b13_ysudorgina",11,"SC",4,NA,3.3,2,"accept",8759,6,TRUE,"b",1,1,4.2,4,3.8,7.8,1
"1473","b13_ysudorgina",11,"BC",7.8,8.2,7.9,NA,"reject",10034,0,FALSE,"b",0,1,7.8,4,8,3.9,0
"1474","b13_ysudorgina",12,"NC",3.9,NA,0,NA,"accept",8641,6.1,TRUE,"b",1,0,4,7.8,4,3.8,1
"1475","b13_ysudorgina",12,"SC",3.8,NA,2.8,4.6,"accept",6823,6.2,TRUE,"b",1,1,4,3.9,3.7,8,1
"1476","b13_ysudorgina",12,"BC",8,7.3,0,NA,"accept",8210,2,TRUE,"b",0,1,7.8,3.8,8,4,1
"1477","b13_ysudorgina",13,"NC",4,NA,3.1,NA,"accept",8633,6,TRUE,"b",1,1,3.9,8,3.7,3.7,0
"1478","b13_ysudorgina",13,"SC",3.7,NA,3.4,1,"accept",7144,6.3,TRUE,"b",1,1,3.8,4,3.5,8,1
"1479","b13_ysudorgina",13,"BC",8,8,2,NA,"reject",9840,0,FALSE,"b",1,1,8,3.7,8.1,3.7,1
"1480","b13_ysudorgina",14,"NC",3.7,NA,1.6,NA,"accept",9089,6.3,TRUE,"b",1,0,4,8,3.3,3.5,1
"1481","b13_ysudorgina",14,"SC",3.5,NA,1,0,"accept",8608,6.5,TRUE,"b",1,1,3.7,3.7,3.5,8.1,1
"1482","b13_ysudorgina",14,"BC",8.1,8.2,3,NA,"reject",8214,0,FALSE,"b",0,1,8,3.5,8.2,3.3,1
"1483","b13_ysudorgina",15,"NC",3.3,NA,7,NA,"reject",10508,0,FALSE,"b",1,0,3.7,8.1,4,3.5,1
"1484","b13_ysudorgina",15,"SC",3.5,NA,4,4,"reject",7341,0,FALSE,"b",1,0,3.5,3.3,3.9,8.2,1
"1485","b13_ysudorgina",15,"BC",8.2,8.5,2,NA,"reject",9378,0,FALSE,"b",0,0,8.1,3.5,8.2,4,1
"1486","b13_ysudorgina",16,"NC",4,NA,0.1,NA,"accept",8049,6,TRUE,"b",0,0,3.3,8.2,3.9,3.9,1
"1487","b13_ysudorgina",16,"SC",3.9,NA,3.6,0.1,"accept",6582,6.1,TRUE,"b",0,1,3.5,4,4,8.2,1
"1488","b13_ysudorgina",16,"BC",8.2,9.2,4,NA,"reject",9948,0,FALSE,"b",0,1,8.2,3.9,9,3.9,0
"1489","b13_ysudorgina",17,"NC",3.9,NA,6.2,NA,"reject",11922,0,FALSE,"b",1,0,4,8.2,4.1,4,1
"1490","b13_ysudorgina",17,"SC",4,NA,3.1,0.1,"accept",8565,6,TRUE,"b",1,0,3.9,3.9,4.5,9,0
"1491","b13_ysudorgina",17,"BC",9,8.5,8,NA,"accept",10010,1,TRUE,"b",0,1,8.2,4,8.8,4.1,1
"1492","b13_ysudorgina",18,"NC",4.1,NA,5.6,NA,"reject",9506,0,FALSE,"b",0,1,3.9,9,4.2,4.5,1
"1493","b13_ysudorgina",18,"SC",4.5,NA,1,3.5,"accept",10495,5.5,TRUE,"b",1,0,4,4.1,4.4,8.8,0
"1494","b13_ysudorgina",18,"BC",8.8,8.8,4.6,NA,"reject",10130,0,FALSE,"b",1,1,9,4.5,9,4.2,1
"1495","b13_ysudorgina",19,"NC",4.2,NA,6.5,NA,"reject",6827,0,FALSE,"b",0,0,4.1,8.8,4.5,4.4,1
"1496","b13_ysudorgina",19,"SC",4.4,NA,2.6,0,"accept",6763,5.6,TRUE,"b",1,0,4.5,4.2,4.3,9,1
"1497","b13_ysudorgina",19,"BC",9,8.9,0.1,NA,"accept",10231,1,TRUE,"b",0,1,8.8,4.4,9,4.5,1
"1498","b13_ysudorgina",20,"NC",4.5,NA,4,NA,"accept",7814,5.5,TRUE,"b",0,1,4.2,9,4.3,4.3,1
"1499","b13_ysudorgina",20,"SC",4.3,NA,3,0.1,"accept",8093,5.7,TRUE,"b",1,1,4.4,4.5,4.5,9,1
"1500","b13_ysudorgina",20,"BC",9,8,7.9,NA,"accept",11373,1,TRUE,"b",1,1,9,4.3,8.9,4.3,1
"1501","b13_ysudorgina",21,"NC",4.3,NA,6.8,NA,"reject",9015,0,FALSE,"b",1,1,4.5,9,4.6,4.5,1
"1502","b13_ysudorgina",21,"SC",4.5,NA,2,0,"accept",7721,5.5,TRUE,"b",1,0,4.3,4.3,4.5,8.9,0
"1503","b13_ysudorgina",21,"BC",8.9,9.3,0.1,NA,"reject",9356,0,FALSE,"b",1,1,9,4.5,9,4.6,1
"1504","b13_ysudorgina",22,"NC",4.6,NA,0.1,NA,"accept",7928,5.4,TRUE,"b",0,0,4.3,8.9,4.5,4.5,1
"1505","b13_ysudorgina",22,"SC",4.5,NA,4.3,0,"accept",8841,5.5,TRUE,"b",1,1,4.5,4.6,4.3,9,1
"1506","b13_ysudorgina",22,"BC",9,8.8,0,NA,"accept",7469,1,TRUE,"b",0,1,8.9,4.5,8.9,4.5,1
"1507","b13_ysudorgina",23,"NC",4.5,NA,4,NA,"accept",8810,5.5,TRUE,"b",1,1,4.6,9,4.2,4.3,1
"1508","b13_ysudorgina",23,"SC",4.3,NA,1,1.3,"accept",7628,5.7,TRUE,"b",1,1,4.5,4.5,4.2,8.9,1
"1509","b13_ysudorgina",23,"BC",8.9,8.5,6,NA,"accept",8420,1.1,TRUE,"b",1,1,9,4.3,8.9,4.2,1
"1510","b13_ysudorgina",24,"NC",4.2,NA,1,NA,"accept",7060,5.8,TRUE,"b",1,1,4.5,8.9,4.2,4.2,1
"1511","b13_ysudorgina",24,"SC",4.2,NA,2.2,0,"accept",12117,5.8,TRUE,"b",1,1,4.3,4.2,4.2,8.9,1
"1512","b13_ysudorgina",24,"BC",8.9,7.5,0.8,NA,"accept",10767,1.1,TRUE,"b",1,1,8.9,4.2,8.8,4.2,1
"1513","b13_ysudorgina",25,"NC",4.2,NA,4.5,NA,"reject",9662,0,FALSE,"b",1,1,4.2,8.9,4.3,4.2,1
"1514","b13_ysudorgina",25,"SC",4.2,NA,1,4.5,"accept",7562,5.8,TRUE,"b",1,0,4.2,4.2,4.3,8.8,1
"1515","b13_ysudorgina",25,"BC",8.8,7,3.8,NA,"accept",10492,1.2,TRUE,"b",1,1,8.9,4.2,8.8,4.3,1
"1516","b13_ysudorgina",26,"NC",4.3,NA,5,NA,"reject",7953,0,FALSE,"b",0,1,4.2,8.8,4.3,4.3,1
"1517","b13_ysudorgina",26,"SC",4.3,NA,2,2.9,"accept",7774,5.7,TRUE,"b",1,0,4.2,4.3,4.3,8.8,0
"1518","b13_ysudorgina",26,"BC",8.8,6.9,4,NA,"accept",8471,1.2,TRUE,"b",1,1,8.8,4.3,8.8,4.3,1
"1519","b13_ysudorgina",27,"NC",4.3,NA,4.9,NA,"reject",7935,0,FALSE,"b",0,1,4.3,8.8,4.5,4.3,0
"1520","b13_ysudorgina",27,"SC",4.3,NA,2,3.5,"accept",8680,5.7,TRUE,"b",1,0,4.3,4.3,4.3,8.8,1
"1521","b13_ysudorgina",27,"BC",8.8,6.5,5.2,NA,"accept",8348,1.2,TRUE,"b",1,1,8.8,4.3,8.7,4.5,1
"1522","b13_ysudorgina",28,"NC",4.5,NA,2,NA,"accept",6402,5.5,TRUE,"b",0,1,4.3,8.8,4.4,4.3,1
"1523","b13_ysudorgina",28,"SC",4.3,NA,4.8,2,"accept",8776,5.7,TRUE,"b",1,1,4.3,4.5,4.2,8.7,1
"1524","b13_ysudorgina",28,"BC",8.7,7.3,4.2,NA,"accept",11863,1.3,TRUE,"b",1,1,8.8,4.3,8.6,4.4,1
"1525","b13_ysudorgina",29,"NC",4.4,NA,0,NA,"accept",7060,5.6,TRUE,"b",1,1,4.5,8.7,4.4,4.2,1
"1526","b13_ysudorgina",29,"SC",4.2,NA,3.5,4,"accept",7301,5.8,TRUE,"b",1,1,4.3,4.4,4.1,8.6,1
"1527","b13_ysudorgina",29,"BC",8.6,2.5,4.2,NA,"accept",6941,1.4,TRUE,"b",1,1,8.7,4.2,8.5,4.4,1
"1528","b13_ysudorgina",30,"NC",4.4,NA,2.6,NA,"accept",10565,5.6,TRUE,"b",1,1,4.4,8.6,4.3,4.1,1
"1529","b13_ysudorgina",30,"SC",4.1,NA,1,4,"accept",11747,5.9,TRUE,"b",1,1,4.2,4.4,4.2,8.5,1
"1530","b13_ysudorgina",30,"BC",8.5,7.4,0.1,NA,"accept",8665,1.5,TRUE,"b",1,1,8.6,4.1,8.5,4.3,1
"1531","b13_ysudorgina",31,"NC",4.3,NA,4.8,NA,"reject",7874,0,FALSE,"b",1,1,4.4,8.5,4.4,4.2,1
"1532","b13_ysudorgina",31,"SC",4.2,NA,1,0.1,"accept",8988,5.8,TRUE,"b",1,0,4.1,4.3,4,8.5,0
"1533","b13_ysudorgina",31,"BC",8.5,8.3,5.2,NA,"accept",9450,1.5,TRUE,"b",1,1,8.5,4.2,8.4,4.4,1
"1534","b13_ysudorgina",32,"NC",4.4,NA,2.9,NA,"accept",12593,5.6,TRUE,"b",0,1,4.3,8.5,4,4,1
